day,price,symbol,blockchain
2023-05-16 00:00:00.000 UTC,1.0005255763888885,USDC,polygon
2023-05-16 00:00:00.000 UTC,97.71142361111023,dQUICK,polygon
2023-05-16 00:00:00.000 UTC,1.0009332187500002,USDT,polygon
2023-05-16 00:00:00.000 UTC,6.653784722222234,LINK,polygon
2023-05-16 00:00:00.000 UTC,27118.920972222197,WBTC,polygon
2023-05-16 00:00:00.000 UTC,1.0006452534722228,DAI,polygon
2023-05-16 00:00:00.000 UTC,5.115937500000005,GNS,polygon
2023-05-16 00:00:00.000 UTC,0.8504229687500013,WMATIC,polygon
2023-05-16 00:00:00.000 UTC,0.9115525381944438,stMATIC,polygon
2023-05-15 00:00:00.000 UTC,1.0003678229166673,DAI,polygon
2023-05-15 00:00:00.000 UTC,0.9297292812499995,stMATIC,polygon
2023-05-15 00:00:00.000 UTC,1826.9287500000003,WETH,polygon
2023-05-15 00:00:00.000 UTC,6.652604166666669,LINK,polygon
2023-05-15 00:00:00.000 UTC,0.8676504201388893,WMATIC,polygon
2023-05-15 00:00:00.000 UTC,1.0009466284722222,USDT,polygon
2023-05-15 00:00:00.000 UTC,99.24361111111017,dQUICK,polygon
2023-05-15 00:00:00.000 UTC,27355.03739583333,WBTC,polygon
2023-05-15 00:00:00.000 UTC,1.0005776180555563,USDC,polygon
2023-05-15 00:00:00.000 UTC,5.182430555555575,GNS,polygon
2023-05-14 00:00:00.000 UTC,1.0006288506944427,USDC,polygon
2023-05-14 00:00:00.000 UTC,1.0010938020833338,USDT,polygon
2023-05-14 00:00:00.000 UTC,0.9167385173611119,stMATIC,polygon
2023-05-14 00:00:00.000 UTC,6.534618055555559,LINK,polygon
2023-05-14 00:00:00.000 UTC,26900.46954861114,WBTC,polygon
2023-05-14 00:00:00.000 UTC,1804.8470138888883,WETH,polygon
2023-05-14 00:00:00.000 UTC,0.8556683819444447,WMATIC,polygon
2023-05-14 00:00:00.000 UTC,1.0003327291666668,DAI,polygon
2023-05-14 00:00:00.000 UTC,96.77638888888897,dQUICK,polygon
2023-05-14 00:00:00.000 UTC,4.980694444444465,GNS,polygon
2023-05-13 00:00:00.000 UTC,1803.2511805555564,WETH,polygon
2023-05-13 00:00:00.000 UTC,1.0006748819444435,USDC,polygon
2023-05-13 00:00:00.000 UTC,6.564826388888901,LINK,polygon
2023-05-13 00:00:00.000 UTC,26848.227361111116,WBTC,polygon
2023-05-13 00:00:00.000 UTC,98.1391666666665,dQUICK,polygon
2023-05-13 00:00:00.000 UTC,0.8569863333333335,WMATIC,polygon
2023-05-13 00:00:00.000 UTC,4.850381944444425,GNS,polygon
2023-05-13 00:00:00.000 UTC,1.0004979444444448,DAI,polygon
2023-05-13 00:00:00.000 UTC,0.9182222847222223,stMATIC,polygon
2023-05-13 00:00:00.000 UTC,1.001053899305556,USDT,polygon
2023-05-12 00:00:00.000 UTC,95.94857638888874,dQUICK,polygon
2023-05-12 00:00:00.000 UTC,4.697013888888909,GNS,polygon
2023-05-12 00:00:00.000 UTC,26538.19013888894,WBTC,polygon
2023-05-12 00:00:00.000 UTC,1.0010623819444442,USDT,polygon
2023-05-12 00:00:00.000 UTC,1.0006352465277777,USDC,polygon
2023-05-12 00:00:00.000 UTC,1776.942291666666,WETH,polygon
2023-05-12 00:00:00.000 UTC,1.0003270833333326,DAI,polygon
2023-05-12 00:00:00.000 UTC,0.8419125694444441,WMATIC,polygon
2023-05-12 00:00:00.000 UTC,0.9020511388888897,stMATIC,polygon
2023-05-12 00:00:00.000 UTC,6.420104166666681,LINK,polygon
2023-05-11 00:00:00.000 UTC,27313.17017361109,WBTC,polygon
2023-05-11 00:00:00.000 UTC,1.0014590034722228,USDT,polygon
2023-05-11 00:00:00.000 UTC,1.000908767361112,USDC,polygon
2023-05-11 00:00:00.000 UTC,6.440069444444463,LINK,polygon
2023-05-11 00:00:00.000 UTC,4.7715972222222405,GNS,polygon
